chunk_id,doc_id,pdf_page,chunk_ordinal,source_channel,chars,actual_text_tokens,actual_rendered_tokens,est_tokens,est_prompt_tokens,header_increment,chars_per_actual_token,ratio_text_actual_over_est,ratio_rendered_actual_over_est_prompt,labels
EMM:p7:0,EMM,7,0,native,724,135,147,181,195,12,5.362963,0.745856,0.753846,none_observed
EMM:p7:1,EMM,7,1,native,1284,332,344,321,335,12,3.86747,1.034268,1.026866,none_observed
EMM:p80:0,EMM,80,0,native,1381,232,242,345,359,10,5.952586,0.672464,0.674095,none_observed
EMM:p80:1,EMM,80,1,native,767,135,145,191,205,10,5.681481,0.706806,0.707317,none_observed
EMM:p81:0,EMM,81,0,native,884,176,186,221,235,10,5.022727,0.79638,0.791489,none_observed
EMM:p82:0,EMM,82,0,native,860,169,179,215,229,10,5.088757,0.786047,0.781659,none_observed
EMM:p83:0,EMM,83,0,native,1219,207,217,304,318,10,5.888889,0.680921,0.68239,none_observed
EMM:p83:1,EMM,83,1,native,401,71,81,100,114,10,5.647887,0.71,0.710526,none_observed
EMM:p83:2,EMM,83,2,native,1327,194,204,331,345,10,6.840206,0.586103,0.591304,none_observed
EMM:p83:3,EMM,83,3,native,271,40,50,67,81,10,6.775,0.597015,0.617284,none_observed
EMM:p84:0,EMM,84,0,native,1363,262,272,340,354,10,5.20229,0.770588,0.768362,none_observed
EMM:p84:1,EMM,84,1,native,445,91,101,111,125,10,4.89011,0.81982,0.808,none_observed
EMM:p85:0,EMM,85,0,native,783,164,174,195,209,10,4.77439,0.841026,0.832536,none_observed
EMM:p86:0,EMM,86,0,native,1397,235,245,349,363,10,5.944681,0.673352,0.674931,none_observed
EMM:p86:1,EMM,86,1,native,525,102,112,131,145,10,5.147059,0.778626,0.772414,none_observed
EMM:p87:0,EMM,87,0,native,1167,159,169,291,305,10,7.339623,0.546392,0.554098,none_observed
EMM:p88:0,EMM,88,0,native,1179,121,131,294,308,10,9.743802,0.411565,0.425325,none_observed
EMM:p88:1,EMM,88,1,native,964,105,115,241,255,10,9.180952,0.435685,0.45098,none_observed
EMM:p88:2,EMM,88,2,native,544,112,122,136,150,10,4.857143,0.823529,0.813333,none_observed
EMM:p89:0,EMM,89,0,native,1099,179,189,274,288,10,6.139665,0.653285,0.65625,none_observed
EMM:p89:1,EMM,89,1,native,1018,199,209,254,268,10,5.115578,0.783465,0.779851,none_observed
EMM:p8:0,EMM,8,0,native,1193,261,273,298,312,12,4.570881,0.875839,0.875,none_observed
EMM:p90:0,EMM,90,0,native,1311,270,280,327,341,10,4.855556,0.825688,0.821114,none_observed
EMM:p90:1,EMM,90,1,native,408,77,87,102,116,10,5.298701,0.754902,0.75,none_observed
EMM:p91:0,EMM,91,0,native,736,144,154,184,198,10,5.111111,0.782609,0.777778,none_observed
EMM:p91:1,EMM,91,1,native,1254,187,197,313,327,10,6.705882,0.597444,0.602446,none_observed
EMM:p91:2,EMM,91,2,native,387,63,73,96,110,10,6.142857,0.65625,0.663636,none_observed
EMM:p92:0,EMM,92,0,native,1379,266,276,344,358,10,5.184211,0.773256,0.77095,none_observed
EMM:p92:1,EMM,92,1,native,652,127,137,163,177,10,5.133858,0.779141,0.774011,none_observed
EMM:p93:0,EMM,93,0,native,1378,301,311,344,358,10,4.578073,0.875,0.868715,none_observed
EMM:p93:1,EMM,93,1,native,521,117,127,130,144,10,4.452991,0.9,0.881944,none_observed
EMM:p94:0,EMM,94,0,native,1282,230,240,320,334,10,5.573913,0.71875,0.718563,none_observed
EMM:p94:1,EMM,94,1,native,817,136,146,204,218,10,6.007353,0.666667,0.669725,none_observed
EMM:p95:0,EMM,95,0,native,1328,261,271,332,346,10,5.088123,0.786145,0.783237,none_observed
EMM:p96:0,EMM,96,0,native,1284,256,266,321,335,10,5.015625,0.797508,0.79403,none_observed
EMM:p96:1,EMM,96,1,native,467,79,89,116,130,10,5.911392,0.681034,0.684615,none_observed
EMM:p97:0,EMM,97,0,native,1221,212,222,305,319,10,5.759434,0.695082,0.695925,none_observed
EMM:p97:1,EMM,97,1,native,1339,264,274,334,348,10,5.07197,0.790419,0.787356,none_observed
EMM:p97:2,EMM,97,2,native,254,49,59,63,77,10,5.183673,0.777778,0.766234,none_observed
EMM:p98:0,EMM,98,0,native,1177,189,199,294,308,10,6.227513,0.642857,0.646104,none_observed
EMM:p98:1,EMM,98,1,native,1059,181,191,264,278,10,5.850829,0.685606,0.68705,none_observed
EMM:p98:2,EMM,98,2,native,305,50,60,76,90,10,6.1,0.657895,0.666667,none_observed
EMM:p99:0,EMM,99,0,native,1188,216,226,297,311,10,5.5,0.727273,0.726688,none_observed
EMM:p99:1,EMM,99,1,native,656,117,127,164,178,10,5.606838,0.713415,0.713483,none_observed
EMM:p9:0,EMM,9,0,native,1297,313,325,324,338,12,4.14377,0.966049,0.961538,none_observed
EMM:p9:1,EMM,9,1,native,262,79,91,65,79,12,3.316456,1.215385,1.151899,none_observed
ERM:p100:0,ERM,100,0,native,1401,289,300,350,364,11,4.847751,0.825714,0.824176,none_observed
ERM:p100:1,ERM,100,1,native,194,36,47,48,62,11,5.388889,0.75,0.758065,none_observed
ERM:p101:0,ERM,101,0,native,705,146,157,176,190,11,4.828767,0.829545,0.826316,none_observed
ERM:p101:1,ERM,101,1,native,869,196,207,217,231,11,4.433673,0.903226,0.896104,none_observed
ERM:p102:0,ERM,102,0,native,234,38,49,58,72,11,6.157895,0.655172,0.680556,none_observed
ERM:p102:1,ERM,102,1,native,1357,273,284,339,353,11,4.970696,0.80531,0.804533,none_observed
ERM:p102:2,ERM,102,2,native,504,113,124,126,140,11,4.460177,0.896825,0.885714,none_observed
ERM:p103:0,ERM,103,0,native,444,92,103,111,125,11,4.826087,0.828829,0.824,none_observed
ERM:p103:1,ERM,103,1,native,1325,290,301,331,345,11,4.568966,0.876133,0.872464,none_observed
ERM:p103:2,ERM,103,2,native,1131,239,250,282,296,11,4.732218,0.847518,0.844595,none_observed
ERM:p104:0,ERM,104,0,native,185,32,43,46,60,11,5.78125,0.695652,0.716667,none_observed
ERM:p104:1,ERM,104,1,native,1332,280,291,333,347,11,4.757143,0.840841,0.838617,none_observed
ERM:p104:2,ERM,104,2,native,295,66,77,73,87,11,4.469697,0.90411,0.885057,none_observed
ERM:p105:0,ERM,105,0,native,826,154,165,206,220,11,5.363636,0.747573,0.75,none_observed
ERM:p105:1,ERM,105,1,native,1361,271,282,340,354,11,5.02214,0.797059,0.79661,none_observed
ERM:p105:2,ERM,105,2,native,395,85,96,98,112,11,4.647059,0.867347,0.857143,none_observed
ERM:p106:0,ERM,106,0,native,228,36,47,57,71,11,6.333333,0.631579,0.661972,none_observed
ERM:p106:1,ERM,106,1,native,1373,279,290,343,357,11,4.921147,0.813411,0.812325,none_observed
ERM:p106:2,ERM,106,2,native,1031,216,227,257,271,11,4.773148,0.840467,0.837638,none_observed
ERM:p107:0,ERM,107,0,native,1269,259,270,317,331,11,4.899614,0.817035,0.81571,none_observed
ERM:p108:0,ERM,108,0,native,498,103,114,124,138,11,4.834951,0.830645,0.826087,none_observed
ERM:p108:1,ERM,108,1,native,1361,274,285,340,354,11,4.967153,0.805882,0.805085,none_observed
ERM:p108:2,ERM,108,2,native,514,115,126,128,142,11,4.469565,0.898438,0.887324,none_observed
ERM:p109:0,ERM,109,0,native,949,183,194,237,251,11,5.185792,0.772152,0.772908,none_observed
ERM:p10:0,ERM,10,0,native,178,32,41,44,58,9,5.5625,0.727273,0.706897,none_observed
ERM:p10:1,ERM,10,1,native,1344,287,296,336,350,9,4.682927,0.854167,0.845714,none_observed
ERM:p10:2,ERM,10,2,native,433,91,100,108,122,9,4.758242,0.842593,0.819672,none_observed
ERM:p10:3,ERM,10,3,native,403,98,107,100,114,9,4.112245,0.98,0.938596,none_observed
ERM:p110:0,ERM,110,0,native,613,128,139,153,167,11,4.789062,0.836601,0.832335,none_observed
ERM:p110:1,ERM,110,1,native,1374,282,293,343,357,11,4.87234,0.822157,0.820728,none_observed
ERM:p111:0,ERM,111,0,native,1080,204,215,270,284,11,5.294118,0.755556,0.757042,none_observed
ERM:p111:1,ERM,111,1,native,1061,216,227,265,279,11,4.912037,0.815094,0.81362,none_observed
ERM:p112:0,ERM,112,0,native,174,33,44,43,57,11,5.272727,0.767442,0.77193,none_observed
ERM:p112:1,ERM,112,1,native,1260,258,269,315,329,11,4.883721,0.819048,0.817629,none_observed
ERM:p113:0,ERM,113,0,native,174,32,43,43,57,11,5.4375,0.744186,0.754386,none_observed
ERM:p113:1,ERM,113,1,native,1395,287,298,348,362,11,4.860627,0.824713,0.823204,none_observed
ERM:p113:2,ERM,113,2,native,274,60,71,68,82,11,4.566667,0.882353,0.865854,none_observed
ERM:p114:0,ERM,114,0,native,914,195,206,228,242,11,4.687179,0.855263,0.85124,none_observed
ERM:p115:0,ERM,115,0,native,1357,296,305,339,353,9,4.584459,0.873156,0.864023,none_observed
ERM:p115:1,ERM,115,1,native,1087,256,265,271,285,9,4.246094,0.944649,0.929825,none_observed
ERM:p115:2,ERM,115,2,native,851,185,194,212,226,9,4.6,0.872642,0.858407,none_observed
ERM:p116:0,ERM,116,0,native,1090,243,252,272,286,9,4.485597,0.893382,0.881119,none_observed
ERM:p116:1,ERM,116,1,native,1295,289,298,323,337,9,4.480969,0.894737,0.884273,none_observed
ERM:p116:2,ERM,116,2,native,1329,278,287,332,346,9,4.780576,0.837349,0.82948,none_observed
ERM:p117:0,ERM,117,0,native,1192,255,264,298,312,9,4.67451,0.855705,0.846154,none_observed
ERM:p117:1,ERM,117,1,native,1300,292,301,325,339,9,4.452055,0.898462,0.887906,none_observed
ERM:p117:2,ERM,117,2,native,904,187,196,226,240,9,4.834225,0.827434,0.816667,none_observed
ERM:p118:0,ERM,118,0,native,1399,327,336,349,363,9,4.278287,0.936963,0.92562,none_observed
ERM:p118:1,ERM,118,1,native,1217,273,282,304,318,9,4.457875,0.898026,0.886792,none_observed
ERM:p118:2,ERM,118,2,native,514,91,100,128,142,9,5.648352,0.710938,0.704225,none_observed
ERM:p119:0,ERM,119,0,native,1040,356,365,260,274,9,2.921348,1.369231,1.332117,none_observed
ERM:p11:0,ERM,11,0,native,734,136,145,183,197,9,5.397059,0.743169,0.736041,none_observed
ERM:p120:0,ERM,120,0,native,499,104,115,124,138,11,4.798077,0.83871,0.833333,none_observed
ERM:p121:0,ERM,121,0,ocr,1401,280,291,350,364,11,5.003571,0.8,0.799451,none_observed
ERM:p121:1,ERM,121,1,ocr,733,142,153,183,197,11,5.161972,0.775956,0.77665,none_observed
ERM:p122:0,ERM,122,0,native,1215,123,134,303,317,11,9.878049,0.405941,0.422713,none_observed
ERM:p122:1,ERM,122,1,native,518,95,106,129,143,11,5.452632,0.736434,0.741259,none_observed
ERM:p122:2,ERM,122,2,native,1380,232,243,345,359,11,5.948276,0.672464,0.67688,none_observed
ERM:p122:3,ERM,122,3,native,1387,205,216,346,360,11,6.765854,0.592486,0.6,none_observed
ERM:p122:4,ERM,122,4,native,585,121,132,146,160,11,4.834711,0.828767,0.825,none_observed
ERM:p122:5,ERM,122,5,native,881,148,159,220,234,11,5.952703,0.672727,0.679487,none_observed
ERM:p123:0,ERM,123,0,ocr,581,202,213,145,159,11,2.876238,1.393103,1.339623,none_observed
ERM:p124:0,ERM,124,0,native,1197,174,185,299,313,11,6.87931,0.58194,0.591054,none_observed
ERM:p124:1,ERM,124,1,native,779,88,99,194,208,11,8.852273,0.453608,0.475962,none_observed
ERM:p124:2,ERM,124,2,native,1357,164,175,339,353,11,8.27439,0.483776,0.495751,none_observed
ERM:p124:3,ERM,124,3,native,1065,167,178,266,280,11,6.377246,0.62782,0.635714,none_observed
ERM:p125:0,ERM,125,0,native,1110,170,181,277,291,11,6.529412,0.613718,0.621993,none_observed
ERM:p125:1,ERM,125,1,native,1312,119,130,328,342,11,11.02521,0.362805,0.380117,none_observed
ERM:p125:2,ERM,125,2,native,969,90,101,242,256,11,10.766667,0.371901,0.394531,none_observed
ERM:p126:0,ERM,126,0,ocr,856,201,212,214,228,11,4.258706,0.939252,0.929825,none_observed
ERM:p127:0,ERM,127,0,native,1131,95,106,282,296,11,11.905263,0.336879,0.358108,whitespace_heavy
ERM:p127:1,ERM,127,1,native,1173,149,160,293,307,11,7.872483,0.508532,0.521173,none_observed
ERM:p127:2,ERM,127,2,native,1221,146,157,305,319,11,8.363014,0.478689,0.492163,none_observed
ERM:p127:3,ERM,127,3,native,1244,95,106,311,325,11,13.094737,0.305466,0.326154,whitespace_heavy
ERM:p127:4,ERM,127,4,native,1255,143,154,313,327,11,8.776224,0.456869,0.470948,none_observed
ERM:p127:5,ERM,127,5,native,585,62,73,146,160,11,9.435484,0.424658,0.45625,none_observed
ERM:p128:0,ERM,128,0,native,1134,89,100,283,297,11,12.741573,0.314488,0.3367,whitespace_heavy
ERM:p128:1,ERM,128,1,native,1286,147,158,321,335,11,8.748299,0.457944,0.471642,none_observed
ERM:p128:2,ERM,128,2,native,1366,134,145,341,355,11,10.19403,0.392962,0.408451,whitespace_heavy
ERM:p128:3,ERM,128,3,native,1303,160,171,325,339,11,8.14375,0.492308,0.504425,none_observed
ERM:p128:4,ERM,128,4,native,1288,131,142,322,336,11,9.832061,0.406832,0.422619,none_observed
ERM:p129:0,ERM,129,0,native,1146,90,101,286,300,11,12.733333,0.314685,0.336667,whitespace_heavy
ERM:p129:1,ERM,129,1,native,1180,133,144,295,309,11,8.87218,0.450847,0.466019,none_observed
ERM:p129:2,ERM,129,2,native,1375,163,174,343,357,11,8.435583,0.475219,0.487395,none_observed
ERM:p129:3,ERM,129,3,native,1135,115,126,283,297,11,9.869565,0.40636,0.424242,whitespace_heavy
ERM:p129:4,ERM,129,4,native,893,100,111,223,237,11,8.93,0.44843,0.468354,none_observed
ERM:p12:0,ERM,12,0,native,1198,239,248,299,313,9,5.012552,0.799331,0.792332,none_observed
ERM:p12:1,ERM,12,1,native,1255,259,268,313,327,9,4.84556,0.827476,0.819572,none_observed
ERM:p130:0,ERM,130,0,native,1152,96,107,288,302,11,12.0,0.333333,0.354305,whitespace_heavy
ERM:p130:1,ERM,130,1,native,580,76,87,145,159,11,7.631579,0.524138,0.54717,none_observed
ERM:p130:2,ERM,130,2,native,1261,121,132,315,329,11,10.421488,0.384127,0.401216,none_observed
ERM:p130:3,ERM,130,3,native,845,72,83,211,225,11,11.736111,0.341232,0.368889,none_observed
ERM:p131:0,ERM,131,0,native,1426,218,229,356,370,11,6.541284,0.61236,0.618919,none_observed
ERM:p131:1,ERM,131,1,native,1341,202,213,335,349,11,6.638614,0.602985,0.610315,none_observed
ERM:p131:2,ERM,131,2,native,1362,215,226,340,354,11,6.334884,0.632353,0.638418,none_observed
ERM:p131:3,ERM,131,3,native,1364,305,316,341,355,11,4.472131,0.894428,0.890141,none_observed
ERM:p131:4,ERM,131,4,native,280,59,70,70,84,11,4.745763,0.842857,0.833333,none_observed
ERM:p132:0,ERM,132,0,native,224,37,48,56,70,11,6.054054,0.660714,0.685714,none_observed
ERM:p132:1,ERM,132,1,native,1451,237,248,362,376,11,6.122363,0.654696,0.659574,none_observed
ERM:p133:0,ERM,133,0,native,844,126,137,211,225,11,6.698413,0.597156,0.608889,none_observed
ERM:p133:1,ERM,133,1,native,799,120,131,199,213,11,6.658333,0.603015,0.615023,none_observed
ERM:p133:2,ERM,133,2,native,1088,176,187,272,286,11,6.181818,0.647059,0.653846,none_observed
ERM:p133:3,ERM,133,3,native,1168,128,139,292,306,11,9.125,0.438356,0.454248,none_observed
ERM:p134:0,ERM,134,0,native,1107,210,221,276,290,11,5.271429,0.76087,0.762069,none_observed
ERM:p134:1,ERM,134,1,native,1381,289,300,345,359,11,4.778547,0.837681,0.835655,none_observed
ERM:p135:0,ERM,135,0,native,752,177,188,188,202,11,4.248588,0.941489,0.930693,none_observed
ERM:p136:0,ERM,136,0,native,817,180,191,204,218,11,4.538889,0.882353,0.876147,none_observed
ERM:p137:0,ERM,137,0,native,651,134,145,162,176,11,4.858209,0.82716,0.823864,none_observed
ERM:p138:0,ERM,138,0,native,1371,253,264,342,356,11,5.418972,0.739766,0.741573,none_observed
ERM:p138:1,ERM,138,1,native,482,98,109,120,134,11,4.918367,0.816667,0.813433,none_observed
ERM:p139:0,ERM,139,0,native,1342,245,256,335,349,11,5.477551,0.731343,0.733524,none_observed
ERM:p139:1,ERM,139,1,native,148,34,45,37,51,11,4.352941,0.918919,0.882353,none_observed
ERM:p13:0,ERM,13,0,native,1419,244,255,354,368,11,5.815574,0.689266,0.692935,none_observed
ERM:p13:1,ERM,13,1,native,445,84,95,111,125,11,5.297619,0.756757,0.76,none_observed
ERM:p13:2,ERM,13,2,native,450,84,95,112,126,11,5.357143,0.75,0.753968,none_observed
ERM:p140:0,ERM,140,0,native,705,121,132,176,190,11,5.826446,0.6875,0.694737,none_observed
ERM:p141:0,ERM,141,0,native,1485,275,286,371,385,11,5.4,0.74124,0.742857,none_observed
ERM:p142:0,ERM,142,0,native,511,95,106,127,141,11,5.378947,0.748031,0.751773,none_observed
ERM:p143:0,ERM,143,0,native,764,131,142,191,205,11,5.832061,0.685864,0.692683,none_observed
ERM:p144:0,ERM,144,0,native,594,130,141,148,162,11,4.569231,0.878378,0.87037,none_observed
ERM:p145:0,ERM,145,0,native,604,96,107,151,165,11,6.291667,0.635762,0.648485,none_observed
ERM:p146:0,ERM,146,0,native,311,76,87,77,91,11,4.092105,0.987013,0.956044,none_observed
ERM:p147:0,ERM,147,0,native,984,216,225,246,260,9,4.555556,0.878049,0.865385,none_observed
ERM:p147:1,ERM,147,1,native,1226,268,277,306,320,9,4.574627,0.875817,0.865625,none_observed
ERM:p147:2,ERM,147,2,native,1073,259,268,268,282,9,4.142857,0.966418,0.950355,none_observed
ERM:p148:0,ERM,148,0,native,1147,226,242,286,300,16,5.075221,0.79021,0.806667,none_observed
ERM:p148:1,ERM,148,1,native,1208,234,250,302,316,16,5.162393,0.774834,0.791139,none_observed
ERM:p148:2,ERM,148,2,native,713,151,167,178,192,16,4.721854,0.848315,0.869792,none_observed
ERM:p149:0,ERM,149,0,native,1239,257,273,309,323,16,4.821012,0.831715,0.845201,none_observed
ERM:p149:1,ERM,149,1,native,1204,247,263,301,315,16,4.874494,0.820598,0.834921,none_observed
ERM:p149:2,ERM,149,2,native,704,159,175,176,190,16,4.427673,0.903409,0.921053,none_observed
ERM:p14:0,ERM,14,0,native,1307,292,303,326,340,11,4.476027,0.895706,0.891176,none_observed
ERM:p14:1,ERM,14,1,native,801,162,173,200,214,11,4.944444,0.81,0.808411,none_observed
ERM:p150:0,ERM,150,0,native,1383,287,303,345,359,16,4.818815,0.831884,0.844011,none_observed
ERM:p150:1,ERM,150,1,native,714,178,194,178,192,16,4.011236,1.0,1.010417,none_observed
ERM:p151:0,ERM,151,0,native,491,105,121,122,136,16,4.67619,0.860656,0.889706,none_observed
ERM:p151:1,ERM,151,1,native,1340,249,265,335,349,16,5.381526,0.743284,0.759312,none_observed
ERM:p151:2,ERM,151,2,native,981,221,237,245,259,16,4.438914,0.902041,0.915058,none_observed
ERM:p15:0,ERM,15,0,ocr,129,35,46,32,46,11,3.685714,1.09375,1.0,none_observed
ERM:p16:0,ERM,16,0,ocr,336,74,85,84,98,11,4.540541,0.880952,0.867347,none_observed
ERM:p17:0,ERM,17,0,ocr,1297,285,296,324,338,11,4.550877,0.87963,0.87574,none_observed
ERM:p17:1,ERM,17,1,ocr,1093,216,227,273,287,11,5.060185,0.791209,0.790941,none_observed
ERM:p18:0,ERM,18,0,ocr,1365,274,285,341,355,11,4.981752,0.803519,0.802817,none_observed
ERM:p18:1,ERM,18,1,ocr,733,142,153,183,197,11,5.161972,0.775956,0.77665,none_observed
ERM:p19:0,ERM,19,0,native,291,67,78,72,86,11,4.343284,0.930556,0.906977,none_observed
ERM:p19:1,ERM,19,1,native,1016,97,108,254,268,11,10.474227,0.38189,0.402985,none_observed
ERM:p19:2,ERM,19,2,native,1351,235,246,337,351,11,5.748936,0.697329,0.700855,none_observed
ERM:p19:3,ERM,19,3,native,1323,189,200,330,344,11,7.0,0.572727,0.581395,none_observed
ERM:p19:4,ERM,19,4,native,1298,231,242,324,338,11,5.619048,0.712963,0.715976,none_observed
ERM:p19:5,ERM,19,5,native,901,149,160,225,239,11,6.04698,0.662222,0.669456,none_observed
ERM:p1:0,ERM,1,0,native,1389,334,344,347,361,10,4.158683,0.962536,0.952909,none_observed
ERM:p1:1,ERM,1,1,native,205,55,65,51,65,10,3.727273,1.078431,1.0,none_observed
ERM:p20:0,ERM,20,0,native,1355,168,179,338,352,11,8.065476,0.497041,0.508523,none_observed
ERM:p20:1,ERM,20,1,native,1285,133,144,321,335,11,9.661654,0.41433,0.429851,none_observed
ERM:p20:2,ERM,20,2,native,518,60,71,129,143,11,8.633333,0.465116,0.496503,none_observed
ERM:p20:3,ERM,20,3,native,123,25,36,30,44,11,4.92,0.833333,0.818182,none_observed
ERM:p20:4,ERM,20,4,native,1254,165,176,313,327,11,7.6,0.527157,0.538226,none_observed
ERM:p20:5,ERM,20,5,native,807,64,75,201,215,11,12.609375,0.318408,0.348837,none_observed
ERM:p20:6,ERM,20,6,native,144,27,38,36,50,11,5.333333,0.75,0.76,none_observed
ERM:p21:0,ERM,21,0,native,1080,194,205,270,284,11,5.56701,0.718519,0.721831,none_observed
ERM:p21:1,ERM,21,1,native,1347,256,267,336,350,11,5.261719,0.761905,0.762857,none_observed
ERM:p21:2,ERM,21,2,native,334,69,80,83,97,11,4.84058,0.831325,0.824742,none_observed
ERM:p22:0,ERM,22,0,native,460,100,111,115,129,11,4.6,0.869565,0.860465,none_observed
ERM:p22:1,ERM,22,1,native,1375,211,222,343,357,11,6.516588,0.61516,0.621849,none_observed
ERM:p22:2,ERM,22,2,native,1299,226,237,324,338,11,5.747788,0.697531,0.701183,none_observed
ERM:p22:3,ERM,22,3,native,1367,181,192,341,355,11,7.552486,0.530792,0.540845,none_observed
ERM:p23:0,ERM,23,0,native,944,201,212,236,250,11,4.696517,0.851695,0.848,none_observed
ERM:p24:0,ERM,24,0,native,1476,171,182,369,383,11,8.631579,0.463415,0.475196,none_observed
ERM:p25:0,ERM,25,0,native,1322,252,263,330,344,11,5.246032,0.763636,0.764535,none_observed
ERM:p25:1,ERM,25,1,native,1144,228,239,286,300,11,5.017544,0.797203,0.796667,none_observed
ERM:p25:2,ERM,25,2,native,535,99,110,133,147,11,5.40404,0.744361,0.748299,none_observed
ERM:p26:0,ERM,26,0,native,1194,256,267,298,312,11,4.664062,0.85906,0.855769,none_observed
ERM:p26:1,ERM,26,1,native,399,77,88,99,113,11,5.181818,0.777778,0.778761,none_observed
ERM:p27:0,ERM,27,0,native,970,205,216,242,256,11,4.731707,0.847107,0.84375,none_observed
ERM:p28:0,ERM,28,0,native,1122,234,245,280,294,11,4.794872,0.835714,0.833333,none_observed
ERM:p29:0,ERM,29,0,native,1192,251,260,298,312,9,4.749004,0.842282,0.833333,none_observed
ERM:p29:1,ERM,29,1,native,890,146,155,222,236,9,6.09589,0.657658,0.65678,none_observed
ERM:p2:0,ERM,2,0,native,1402,360,370,350,364,10,3.894444,1.028571,1.016484,none_observed
ERM:p2:1,ERM,2,1,native,249,81,91,62,76,10,3.074074,1.306452,1.197368,none_observed
ERM:p30:0,ERM,30,0,native,1240,220,229,310,324,9,5.636364,0.709677,0.70679,none_observed
ERM:p30:1,ERM,30,1,native,1242,247,256,310,324,9,5.02834,0.796774,0.790123,none_observed
ERM:p30:2,ERM,30,2,native,990,194,203,247,261,9,5.103093,0.785425,0.777778,none_observed
ERM:p31:0,ERM,31,0,native,1125,226,235,281,295,9,4.977876,0.80427,0.79661,none_observed
ERM:p31:1,ERM,31,1,native,399,84,93,99,113,9,4.75,0.848485,0.823009,none_observed
ERM:p32:0,ERM,32,0,native,1110,236,245,277,291,9,4.70339,0.851986,0.841924,none_observed
ERM:p32:1,ERM,32,1,native,1028,219,228,257,271,9,4.694064,0.85214,0.841328,none_observed
